"","nmajor","major1","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internships","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","double_major"
"1481",1,"Business Economics",0,1,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Female","3.00 - 3.49",2019,"0","Chicago","Card Connect","Marketing/Sales",NA,NA,"1","2","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"1482",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2019,"0","Dayton","United States Department of Defense","Logistics / Supply Chain",NA,NA,"1","1","accepted fulltime job","Yes","Yes",45000,"No Double Major"
"1483",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2019,"0","na","Still seeking employment",NA,NA,NA,"2","na","seeking employment","No",NA,NA,"No Double Major"
"1484",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Chicago","OTIS Elevator","Marketing/Sales",NA,NA,"4","2","accepted fulltime job","Yes","Yes",52500,"No Double Major"
"1485",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"Business Legal Studies","Business Legal Studies","White","Male","3.50 - 4.00",2021,"Cum Laude","New Orleans","Textron","Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",69000,"No Double Major"
"1486",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Cleveland","KeyBank","Accounting IT Assurance / IT Audit",NA,NA,"1","1","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"1487",1,"Business Economics",0,1,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Dover","Block Key Capital",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1488",1,"Accountancy",0,1,0,0,0,0,1,0,0,0,0,"Supply Chain Management","Supply Chain Management","Hispanic/Latino","Female","3.50 - 4.00",2019,"Cum Laude","Chicago","Ernst and Young","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",61000,"No Double Major"
"1489",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Seattle","Amazon","Finance",NA,NA,"3","1","accepted fulltime job","Yes","Yes",63000,"No Double Major"
"1490",2,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Magna Cum Laude","Chicago","Protiviti","Consulting

 Information Technology",NA,NA,"3","1","accepted fulltime job","Yes","Yes",65000,"Double Major"
"1491",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Millington","Verizon",NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1492",1,"Finance",1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,NA,"0","seeking employment",NA,NA,NA,"No Double Major"
"1493",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Naperville","KeHE Distributors","Logistics / Supply Chain Marketing / Sales",NA,NA,"1","2","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"1494",2,"Accountancy",0,1,0,0,1,0,0,0,0,0,0,"Political Science","Political Science","White","Female","3.00 - 3.49",2020,"0","Chicago","Deloitte","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",62000,"Double Major"
"1495",1,"Accountancy",0,1,1,0,1,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Magna Cum Laude","New York","EY","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"1496",2,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Cleveland","EY","Accounting

 Finance",NA,NA,"3","4","accepted fulltime job","Yes","Yes",51000,"Double Major"
"1497",1,"Accountancy",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Cleveland","EY","IT Assurance/IT Audit",NA,NA,"3","2","accepted fulltime job",NA,NA,57000,"No Double Major"
"1498",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Female","3.50 - 4.00",2021,"Magna Cum Laude","Columbus","Abercrombie & Fitch",NA,NA,NA,"4",NA,"accepted fulltime job","Yes","No",62500,"No Double Major"
"1499",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"1",NA,"seeking employment",NA,NA,NA,"No Double Major"
"1500",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Cum Laude",NA,NA,NA,NA,NA,"3",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1501",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","Hispanic/Latino","Male","3.00 - 3.49",2020,"0","Denver","Deloitte","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"1502",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Cleveland","PNC Bank","Finance",NA,NA,"3","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"1503",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"Cum Laude","Toledo","Owens Corning",NA,NA,NA,"2","2","accepted fulltime job","Yes",NA,65000,"No Double Major"
"1504",1,"Marketing",1,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Cum Laude","Pittsburgh","DICK's Sporting Goods","Marketing / Sales",NA,NA,"1","1","accepted fulltime job","Yes","Yes",52000,"No Double Major"
"1505",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2020,"0",NA,NA,NA,NA,"Northern Kentucky University","2","0","continuing education",NA,NA,NA,"No Double Major"
"1506",1,"Finance",0,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Cum Laude",NA,NA,NA,NA,NA,"1","2","seeking employment",NA,NA,NA,"No Double Major"
"1507",1,"Marketing",0,1,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.00 - 3.49",2019,"0",NA,"News America Marketing","Marketing/Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"1508",1,"Accountancy",0,0,1,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Magna Cum Laude","Minneapolis","KPMG","Accounting","MAcc",NA,"2","1","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"1509",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.00 - 2.49",2021,"0","Columbus","American Electric Power","Finance",NA,NA,"1","4","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"1510",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",2020,"Cum Laude","Chicago","Plante Moran","Accounting","MAcc",NA,"1","1","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"1511",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Female","3.00 - 3.49",2019,"0","Chicago","News America Marketing","Marketing / Sales",NA,NA,NA,NA,"accepted fulltime job","Yes","Yes",50000,"No Double Major"
"1512",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2020,"0","Columbus","JP Morgan Chase",NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,60000,"No Double Major"
"1513",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Cleveland","EY","Accounting","MAcc",NA,"3","1","accepted fulltime job","Yes","Yes",52000,"No Double Major"
"1514",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"Accountancy","No Minor","White","Male","3.00 - 3.49",2020,"0","Cleveland","PwC","Accounting IT Assurance / IT Audit Information Technology",NA,NA,"2","2","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"1515",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Male","3.50 - 4.00",2020,"Cum Laude","Chicago","Protiviti","Accounting Consulting Finance IT Assurance / IT Audit",NA,NA,"1","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"1516",1,"Marketing",1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1517",1,"Marketing",1,1,0,0,0,0,0,0,0,0,0,"Arts Related","Arts Related","White","Female","3.00 - 3.49",2019,"0","Denver","Insight Global","Marketing / Sales",NA,NA,"2","1","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"1518",1,"Finance",1,0,0,0,0,0,0,0,0,1,0,"Language","Language","White","Female","3.00 - 3.49",2019,"Cum Laude","Loveland","Worldpay/Fidelity Investment","Finance",NA,NA,"1","2","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"1519",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","2.50 - 2.99",2019,"0","Chicago","Insight Global","Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",40000,"No Double Major"
"1520",1,"Marketing",1,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.00 - 3.49",2020,"0","Boston","E. & J. Gallo Winery","Marketing / Sales",NA,NA,"5","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"1521",1,"Business Economics",0,1,0,0,0,1,0,0,0,0,0,"Political Science","Political Science","Black or African American","Male","3.50 - 4.00",2020,"Cum Laude",NA,NA,NA,NA,"Boston University School of Law","2","0","continuing education",NA,NA,NA,"No Double Major"
"1522",2,"Accountancy",0,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude",NA,NA,NA,NA,NA,"3","0","seeking employment",NA,NA,NA,"Double Major"
"1523",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","Hispanic/Latino","Female","3.00 - 3.49",2019,"Cum Laude","Chicago","JP Morgan Chase","Finance",NA,NA,NA,NA,"accepted fulltime job","Yes","Yes",55000,"No Double Major"
"1524",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0",NA,"Hockey",NA,NA,NA,"0","0","other",NA,NA,NA,"No Double Major"
"1525",1,"Marketing",0,1,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Summa Cum Laude",NA,NA,NA,"Law School","University of Cincinnati College of Law","1","0","continuing education",NA,NA,NA,"No Double Major"
"1526",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"1527",1,"Marketing",0,1,0,0,1,1,0,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","Hispanic/Latino","Female","3.50 - 4.00",2020,"Magna Cum Laude","Chicago","GoHealth","Other: Strategy",NA,NA,"2","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"1528",1,"Marketing",0,1,0,0,1,1,0,0,0,0,0,"Entrepreneurship","Entrepreneurship","Hispanic/Latino","Female","3.50 - 4.00",2020,"Magna Cum Laude","Cincinnati","84.51º","Analytics Consulting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"1529",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"3",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1530",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Cleveland","KeyBank","Finance",NA,NA,"1","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"1531",1,"Business Economics",0,1,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"1","2","seeking employment",NA,NA,NA,"No Double Major"
"1532",1,"Finance",0,0,0,1,1,0,0,0,0,0,0,"Language","Language","Hispanic/Latino","Male","3.50 - 4.00",2021,"Cum Laude","Dublin","Cardinal Health","Finance",NA,NA,"4","2","accepted fulltime job","Yes","No",NA,"No Double Major"
"1533",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Arts Related","No Minor","White","Female","3.50 - 4.00",2021,"Magna Cum Laude","Columbus","Abercrombie & Fitch",NA,NA,NA,NA,"1","accepted fulltime job","Yes","Yes",35360,"No Double Major"
"1534",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"Economics","Economics","White","Male","3.50 - 4.00",2021,"Cum Laude","Houston","Chubb Insurance","Finance Other: Underwriting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",58000,"No Double Major"
"1535",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"Math/Stat","No Minor","Unknown","Male","3.00 - 3.49",2019,"0","Redmond","Microsoft Corp",NA,NA,NA,"3","1","accepted fulltime job","Yes",NA,84000,"No Double Major"
"1536",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Dayton","PepsiCo","Marketing / Sales",NA,NA,"2","3","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"1537",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"Cum Laude","Chicago","Insight2Profit","Consulting

 Finance",NA,NA,"2","2","accepted fulltime job","Yes","Yes",63800,"No Double Major"
"1538",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",2019,"0","Novelty","Stout Risius Ross","Finance",NA,NA,"1","2","accepted fulltime job","Yes","Yes",63000,"No Double Major"
"1539",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2020,"0","Chicago","Echo Global Logistics",NA,NA,NA,"2",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1540",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"Sport Management","Sport Management","White","Male","3.00 - 3.49",2019,"0","Cincinnati","Cengage",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,50000,"No Double Major"
"1541",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,1,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",2020,"Magna Cum Laude","Cleveland","KeyBank","Logistics / Supply Chain Information Technology Operations / Procurement",NA,NA,"1","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"1542",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Chicago","AIG","Analytics Other: Risk",NA,NA,"2","2","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"1543",2,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Cincinnati","PricewaterhouseCoopers","Accounting",NA,NA,"1","2","accepted fulltime job","Yes","Yes",52000,"Double Major"
"1544",2,"Human Capital Mgmt& Leadership",0,1,0,0,0,0,1,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Magna Cum Laude","Chicago","Collaborative Solutions","Consulting Human Resources",NA,NA,"3","1","accepted fulltime job","Yes","Yes",65000,"Double Major"
"1545",2,"Finance",0,1,0,0,0,0,0,1,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",2021,"Summa Cum Laude",NA,"Sherwin-Williams",NA,NA,NA,"3","1","accepted fulltime job","Yes","Yes",52000,"Double Major"
"1546",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Chicago","Crowe LLP",NA,NA,NA,"3",NA,"accepted fulltime job",NA,NA,63000,"No Double Major"
"1547",1,"Business Economics",0,1,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.50 - 4.00",2020,"Cum Laude","Columbus","EY","Consulting Finance General Management Marketing / Sales Operations / Procurement",NA,NA,"3","4","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"1548",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Male","3.00 - 3.49",2019,"0","Marysville","Honda Manufacturing of America","Operations / Procurement",NA,NA,"2","4","accepted fulltime job","Yes","Yes",54900,"No Double Major"
"1549",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"Economics","Economics","White","Male","3.50 - 4.00",2019,"Cum Laude","Milwaukee","FIS Global","Marketing/Sales",NA,NA,"1","1","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"1550",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Columbus","Deloitte","Accounting",NA,NA,"2","2","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"1551",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Chicago","Ernst and Young","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",61000,"No Double Major"
"1552",1,"Marketing",0,0,0,0,0,0,0,1,0,0,0,"Interactive Media Studies","Mangement and Leadership","White","Female","3.00 - 3.49",2020,"0","Columbus","Aerotek",NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"1553",1,"Marketing",1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",2020,"0",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"1554",1,"Supply Chain & Operations Mgmt",1,1,0,1,0,0,1,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Female","3.50 - 4.00",2021,"0","Cincinnati","Procter & Gamble","Logistics / Supply Chain",NA,NA,"1","1","accepted fulltime job","Yes","No",70000,"No Double Major"
"1555",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Male","3.00 - 3.49",2021,"0","Cincinnati","Deloitte LLP","Accounting Consulting Finance IT Assurance / IT Audit Information Technology",NA,NA,"1","1","accepted fulltime job","Yes","Yes",58000,"No Double Major"
"1556",1,"Information Systems",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2019,"0","Denver","N/A","Analytics

 Finance",NA,NA,"3","2","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"1557",1,"Accountancy",1,0,1,0,0,0,0,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Male","3.50 - 4.00",2021,"Cum Laude","Columbus","KPMG","Accounting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",54000,"No Double Major"
"1558",1,"Business Economics",0,1,0,0,0,0,0,0,0,0,0,"Language","International Business","White","Female","3.00 - 3.49",2020,"0","Cincinnati","Procter & Gamble",NA,NA,NA,"3","1","accepted fulltime job",NA,NA,70000,"No Double Major"
"1559",1,"Business Analytics",0,1,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude","Cleveland","Insight2Profit","Analytics Consulting",NA,NA,"1","4","accepted fulltime job","Yes","Yes",58000,"No Double Major"
"1560",1,"Accountancy",0,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"Cum Laude","Fairfield","The Cincinnati Insurance Companies",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,45000,"No Double Major"
"1561",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"Engineering/Science","Economics","White","Male","3.50 - 4.00",2019,"0","Solon","Swagelok","Logistics / Supply Chain",NA,NA,"1","1","accepted fulltime job","Yes","Yes",53500,"No Double Major"
"1562",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Magna Cum Laude",NA,"Farm Credit Mid America","Marketing/Sales",NA,NA,"3","2","accepted fulltime job","No","Yes",51000,"No Double Major"
"1563",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2021,"0","Chicago","JP Morgan","Finance",NA,NA,"1","2","accepted fulltime job","Yes","Yes",68000,"No Double Major"
"1564",1,"Accountancy",0,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0",NA,NA,NA,"Masters of Accountancy","IUPUI","3","0","continuing education",NA,NA,NA,"No Double Major"
"1565",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Economics","Education","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,NA,NA,"seeking employment",NA,NA,NA,"No Double Major"
"1566",2,"Accountancy",0,1,0,0,0,1,0,0,0,0,0,"Business Analytics","Business Analytics","White","Male","3.50 - 4.00",2019,"Summa Cum Laude","Cincinnati","Deloitte","Accounting",NA,NA,"3","1","accepted fulltime job","Yes","Yes",52500,"Double Major"
"1567",1,"Management and Leadership",1,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Male","3.00 - 3.49",2019,"0","Chicago","KellyMitchell","General Management

 Information Technology",NA,NA,"3","3","accepted fulltime job","Yes","Yes",NA,"No Double Major"
"1568",1,"Finance",0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Magna Cum Laude","Chicago","William Blair","Finance",NA,NA,"2","1","accepted fulltime job","Yes","Yes",80000,"No Double Major"
"1569",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2019,"0",NA,NA,"Logistics / Supply Chain",NA,NA,"0","1","accepted fulltime job","Yes","Yes",NA,"No Double Major"
"1570",1,"Marketing",0,1,0,1,0,0,1,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",2021,"0","Remote","Nolia Roots","Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",38000,"No Double Major"
